"InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Genes"
"black","protein localization to endoplasmic reticulum (GO:0070972)__GO_BP","User",11,6.78187630442041e-08,0.00149635318780732,"RPL10A;RPL18;RPL19;RPL22;RPL23A;RPL32;RPS15;RPS16;RPS19;RPS2;RPS4X"
"black","structural constituent of ribosome (GO:0003735)__GO_MF","User",11,6.78187630442041e-08,0.00149635318780732,"RPL10A;RPL18;RPL19;RPL22;RPL23A;RPL32;RPS15;RPS16;RPS19;RPS2;RPS4X"
"black","ribosome (GO:0005840)__GO_CC","User",11,7.56531659878921e-08,0.00166921145435685,"APEX1;RPL18;RPL19;RPL22;RPL23A;RPL32;RPS15;RPS16;RPS19;RPS2;RPS4X"
"black","protein targeting to membrane (GO:0006612)__GO_BP","User",11,2.32355105636402e-07,0.00512668305076156,"RPL10A;RPL18;RPL19;RPL22;RPL23A;RPL32;RPS15;RPS16;RPS19;RPS2;RPS4X"
"black","cytosolic part (GO:0044445)__GO_CC","User",11,4.84593976592875e-07,0.0106920814995452,"RPL10A;RPL18;RPL19;RPL22;RPL23A;RPL32;RPS15;RPS16;RPS19;RPS2;RPS4X"
"blue","transforming growth factor beta receptor signaling pathway (GO:0007179)__GO_BP","User",11,0.000672374025355235,1,"FNTA;ITGB1;MAP3K1;MAP3K7;PPP1CB;PPP1CC;SMAD4;STRAP;TRIM33;USP15;XPO1"
"blue","cellular response to transforming growth factor beta stimulus (GO:0071560)__GO_BP","User",11,0.00100587644656224,1,"FNTA;ITGB1;MAP3K1;MAP3K7;PPP1CB;PPP1CC;SMAD4;STRAP;TRIM33;USP15;XPO1"
"blue","response to transforming growth factor beta (GO:0071559)__GO_BP","User",11,0.00100587644656224,1,"FNTA;ITGB1;MAP3K1;MAP3K7;PPP1CB;PPP1CC;SMAD4;STRAP;TRIM33;USP15;XPO1"
"blue","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)__GO_BP","User",8,0.00143839384695318,1,"LEMD3;PPP1CB;PPP1CC;SMAD4;STRAP;TRIM33;USP15;XPO1"
"blue","transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)__GO_BP","User",11,0.00175275773646566,1,"FNTA;ITGB1;MAP3K1;MAP3K7;PPP1CB;PPP1CC;SMAD4;STRAP;TRIM33;USP15;XPO1"
"blue","learning or memory (GO:0007611)__GO_BP","User",8,0.00233900282081737,1,"GMFB;PAIP2;PJA2;PPP3CB;PRNP;PTGS2;RPS6KB1;SYNJ1"
"blue","cellular polysaccharide metabolic process (GO:0044264)__GO_BP","User",7,0.00250663993183391,1,"ACADM;AGL;MAT2B;PPP1CB;PPP1CC;PPP1R2;UGP2"
"blue","GDP binding (GO:0019003)__GO_MF","User",7,0.00250663993183391,1,"ARL8B;RAB10;RAB21;RAB5A;RAB8B;RAP2C;RHEB"
"blue","glycerolipid metabolic process (GO:0046486)__GO_BP","User",15,0.00253562847017385,1,"ACSL4;CEPT1;CRLS1;FAR1;INSIG1;MTMR6;PIGY;PPP1CB;PPP1CC;PTPN11;SACM1L;SERINC1;SLC44A1;SMG1;SYNJ1"
"blue","polysaccharide metabolic process (GO:0005976)__GO_BP","User",7,0.00323871779526352,1,"ACADM;AGL;MAT2B;PPP1CB;PPP1CC;PPP1R2;UGP2"
"blue","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)__GO_BP","User",7,0.00412336135695023,1,"LEMD3;PPP1CB;PPP1CC;STRAP;TRIM33;USP15;XPO1"
"blue","single-organism behavior (GO:0044708)__GO_BP","User",10,0.00499586157539255,1,"GMFB;HPRT1;OXR1;PAIP2;PJA2;PPP3CB;PRNP;PTGS2;RPS6KB1;SYNJ1"
"blue","negative regulation of cellular response to growth factor stimulus (GO:0090288)__GO_BP","User",7,0.00517951744590278,1,"LEMD3;PDCD6;PPP1CB;PPP1CC;STRAP;USP15;XPO1"
"blue","multicellular organismal reproductive process (GO:0048609)__GO_BP","User",14,0.0052895492585209,1,"ACSL4;GGNBP2;ITGB1;PAIP2;PLEKHA1;PRDM1;PRDX3;PTGS2;PTPN11;SIAH1;SP3;TMED2;UBE2A;USP42"
"blue","chromatin binding (GO:0003682)__GO_MF","User",17,0.00563696395205495,1,"ACTL6A;ADNP;DMTF1;HDAC2;HMGN4;MIER1;MORF4L1;POLR2B;PRKAA1;PSIP1;RCOR3;SF3B1;SLC30A9;SMAD4;SP3;STAG2;SUZ12"
"blue","cellular glucan metabolic process (GO:0006073)__GO_BP","User",6,0.00570663064603688,1,"ACADM;AGL;PPP1CB;PPP1CC;PPP1R2;UGP2"
"blue","glucan metabolic process (GO:0044042)__GO_BP","User",6,0.00570663064603688,1,"ACADM;AGL;PPP1CB;PPP1CC;PPP1R2;UGP2"
"blue","glycogen metabolic process (GO:0005977)__GO_BP","User",6,0.00570663064603688,1,"ACADM;AGL;PPP1CB;PPP1CC;PPP1R2;UGP2"
"blue","helicase activity (GO:0004386)__GO_MF","User",9,0.00627131239306401,1,"BTAF1;CHD1;CHD9;DDX3X;DDX5;DDX59;DHX15;DHX29;EIF4A2"
"blue","negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)__GO_BP","User",6,0.00731124266514837,1,"LEMD3;PPP1CB;PPP1CC;STRAP;USP15;XPO1"
"brown","phagosome maturation (GO:0090382)__GO_BP","User",10,4.70721995734213e-08,0.00103860101138797,"ATP6V0B;ATP6V0D1;ATP6V1A;ATP6V1B2;NCF2;NCF4;RAB31;RAB7A;SLC11A1;TCIRG1"
"brown","Osteoclast differentiation_Homo sapiens_hsa04380__KEGG_2016","User",15,1.20673269835717e-07,0.00266253502565527,"FCGR2A;GAB2;IFNAR1;IFNGR2;LILRA2;MAPK3;NCF2;NCF4;OSCAR;PLCG2;SIRPA;SPI1;TNFRSF1A;TYK2;TYROBP"
"brown","Tuberculosis_Homo sapiens_hsa05152__KEGG_2016","User",16,7.06188546568545e-07,0.0155813440914884,"ATP6V0B;ATP6V0D1;CD14;CEBPB;CTSS;FCGR2A;IFNGR2;ITGAM;ITGAX;MAPK3;MYD88;RAB5C;RAB7A;RAF1;TCIRG1;TNFRSF1A"
"brown","extracellular matrix organization (GO:0030198)__GO_BP","User",13,1.0952651779748e-06,0.0241659308868359,"ADAM8;BCL3;CRISPLD2;CTSS;FLOT1;ICAM3;ITGA5;ITGAM;ITGAX;MMP9;PECAM1;SULF2;TIMP2"
"brown","extracellular structure organization (GO:0043062)__GO_BP","User",13,1.0952651779748e-06,0.0241659308868359,"ADAM8;BCL3;CRISPLD2;CTSS;FLOT1;ICAM3;ITGA5;ITGAM;ITGAX;MMP9;PECAM1;SULF2;TIMP2"
"brown","plasma membrane region (GO:0098590)__GO_CC","User",13,1.37995285860357e-06,0.0304472798722291,"AQP9;ATP6V0D1;ATP6V1A;C5AR1;CA4;FLOT1;FLOT2;HCK;MAPK3;NUMB;STX3;TCIRG1;VAMP3"
"brown","response to lipopolysaccharide (GO:0032496)__GO_BP","User",15,2.21915621694667e-06,0.0489634627707114,"C5AR1;CD14;CEBPB;HCK;LITAF;MAPK3;MYD88;NCF2;PLCG2;PTAFR;PYCARD;SLC11A1;TNFRSF1A;TRIB1;TSPO"
"brown","Phagosome_Homo sapiens_hsa04145__KEGG_2016","User",15,3.75595170136282e-06,0.0828713183388693,"ATP6V0B;ATP6V0D1;ATP6V1A;ATP6V1B2;CD14;CTSS;FCGR2A;ITGA5;ITGAM;NCF2;NCF4;RAB5C;RAB7A;TCIRG1;VAMP3"
"brown","response to molecule of bacterial origin (GO:0002237)__GO_BP","User",15,5.251531809085e-06,0.115869797835652,"C5AR1;CD14;CEBPB;HCK;LITAF;MAPK3;MYD88;NCF2;PLCG2;PTAFR;PYCARD;SLC11A1;TNFRSF1A;TRIB1;TSPO"
"brown","defense response to bacterium (GO:0042742)__GO_BP","User",11,7.82564509708239e-06,0.172665033422026,"BCL3;C5AR1;CFP;FGR;HCK;MYD88;MYO1F;PRKCD;PYCARD;SLC11A1;TNFRSF1A"
"brown","cell surface (GO:0009986)__GO_CC","User",15,1.55423677384605e-05,0.342926801781393,"ADAM8;C5AR1;CA4;CD14;CD53;ITGA5;ITGAM;ITGAX;NOTCH1;NRD1;SULF2;TIMP2;TNFRSF1A;TYROBP;VAMP3"
"brown","neuron projection morphogenesis (GO:0048812)__GO_BP","User",9,2.69344628056433e-05,0.594281987343714,"ATG7;FLOT1;GAS7;NDEL1;NOTCH1;NUMB;PAK1;PICALM;SEMA4A"
"brown","response to bacterium (GO:0009617)__GO_BP","User",11,2.81957306195016e-05,0.622110600388682,"BCL3;C5AR1;CFP;FGR;HCK;MYD88;MYO1F;PRKCD;PYCARD;SLC11A1;TNFRSF1A"
"brown","leukocyte migration (GO:0050900)__GO_BP","User",14,2.89041384759223e-05,0.637740911332749,"ADAM8;AMICA1;C5AR1;CSF3R;CXCR1;HCK;ITGA5;ITGAM;ITGAX;MMP9;NLRP12;PECAM1;SIRPA;SLC16A3"
"brown","axonogenesis (GO:0007409)__GO_BP","User",7,2.95599601426208e-05,0.652210960586785,"ATG7;FLOT1;NDEL1;NOTCH1;NUMB;PICALM;SEMA4A"
"brown","extracellular region (GO:0005576)__GO_CC","User",20,3.20391837959052e-05,0.706912551272853,"ACTN4;ALDOA;CD14;CDA;CFP;CRISPLD2;CSF3R;CTSS;EMILIN2;EMR3;FCN1;GLIPR2;IL17RA;IL1R2;LRG1;MMP9;NOTCH1;SERPINA1;TIMP2;TNFRSF1A"
"brown","regulation of cell morphogenesis (GO:0022604)__GO_BP","User",15,5.2788463497602e-05,1,"ALDOA;ARAP1;ARAP3;FES;FGR;GAS7;GLIPR2;GSK3B;HCK;NDEL1;NOTCH1;SEMA4A;SSH2;TBC1D14;ULK1"
"brown","Epithelial cell signaling in Helicobacter pylori infection_Homo sapiens_hsa05120__KEGG_2016","User",8,5.52912925951251e-05,1,"ATP6V0B;ATP6V0D1;ATP6V1A;ATP6V1B2;CXCR1;PAK1;PLCG2;TCIRG1"
"brown","blood coagulation (GO:0007596)__GO_BP","User",19,7.09687497667783e-05,1,"ACTN4;ALDOA;AMICA1;FGR;GNAI2;ITGA5;ITGAM;ITGAX;MAPK3;PECAM1;PHF21A;PLCG2;PRKCD;RAF1;RHOG;SERPINA1;SIRPA;SLC16A3;WAS"
"brown","coagulation (GO:0050817)__GO_BP","User",19,7.09687497667783e-05,1,"ACTN4;ALDOA;AMICA1;FGR;GNAI2;ITGA5;ITGAM;ITGAX;MAPK3;PECAM1;PHF21A;PLCG2;PRKCD;RAF1;RHOG;SERPINA1;SIRPA;SLC16A3;WAS"
"green","ubiquitin-dependent protein catabolic process (GO:0006511)__GO_BP","User",13,0.00115310312861401,1,"CDC34;DNAJB2;FBXW5;HDAC6;PINK1;RAD23A;RNF40;UBAP1;UBB;UBE2W;USP4;USP7;VPS28"
"green","modification-dependent protein catabolic process (GO:0019941)__GO_BP","User",13,0.00164334371186569,1,"CDC34;DNAJB2;FBXW5;HDAC6;PINK1;RAD23A;RNF40;UBAP1;UBB;UBE2W;USP4;USP7;VPS28"
"green","modification-dependent macromolecule catabolic process (GO:0043632)__GO_BP","User",13,0.00201283523038316,1,"CDC34;DNAJB2;FBXW5;HDAC6;PINK1;RAD23A;RNF40;UBAP1;UBB;UBE2W;USP4;USP7;VPS28"
"green","proteolysis involved in cellular protein catabolic process (GO:0051603)__GO_BP","User",13,0.00201283523038316,1,"CDC34;DNAJB2;FBXW5;HDAC6;PINK1;RAD23A;RNF40;UBAP1;UBB;UBE2W;USP4;USP7;VPS28"
"green","nervous system development (GO:0007399)__GO_BP","User",6,0.00697699747480454,1,"ATXN10;DPYSL5;MAP1S;NINJ2;RFNG;SEMA6B"
"green","protein autophosphorylation (GO:0046777)__GO_BP","User",6,0.00863321528149834,1,"BCR;CLK2;CSNK2A1;DDR1;PIM1;PINK1"
"green","structure-specific DNA binding (GO:0043566)__GO_MF","User",8,0.0120174630242128,1,"CHD4;FOXO3;MED1;RAD23A;RTF1;SMARCA4;TARDBP;YBX1"
"greenyellow","cellular response to type I interferon (GO:0071357)__GO_BP","User",16,1.90410191572586e-24,4.20121046685754e-20,"IFI35;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;IRF9;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1"
"greenyellow","type I interferon signaling pathway (GO:0060337)__GO_BP","User",16,1.90410191572586e-24,4.20121046685754e-20,"IFI35;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;IRF9;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1"
"greenyellow","response to type I interferon (GO:0034340)__GO_BP","User",16,3.15696014536396e-24,6.96551686473103e-20,"IFI35;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;IRF9;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1"
"greenyellow","defense response to virus (GO:0051607)__GO_BP","User",17,7.05035897545136e-23,1.55559120434359e-18,"BST2;EIF2AK2;GBP1;HERC5;IFI16;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF9;MX1;MX2;OAS1;OAS2;STAT1;STAT2"
"greenyellow","response to virus (GO:0009615)__GO_BP","User",19,5.0755396540895e-22,1.11986706927831e-17,"BST2;EIF2AK2;GBP1;HERC5;IFI16;IFIH1;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;IRF9;MX1;MX2;OAS1;OAS2;STAT1;STAT2"
"greenyellow","cytokine-mediated signaling pathway (GO:0019221)__GO_BP","User",19,4.94541509093289e-19,1.09115638566343e-14,"GBP1;HERC5;IFI35;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;IRF9;MX1;MX2;OAS1;OAS2;STAT1;STAT2;UBE2L6;XAF1"
"greenyellow","response to other organism (GO:0051707)__GO_BP","User",19,1.95271353699222e-18,4.30846714801964e-14,"BST2;EIF2AK2;GBP1;HERC5;IFI16;IFIH1;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;IRF9;MX1;MX2;OAS1;OAS2;STAT1;STAT2"
"greenyellow","defense response to other organism (GO:0098542)__GO_BP","User",17,2.33459035134374e-18,5.15104015120484e-14,"BST2;EIF2AK2;GBP1;HERC5;IFI16;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF9;MX1;MX2;OAS1;OAS2;STAT1;STAT2"
"greenyellow","cellular response to cytokine stimulus (GO:0071345)__GO_BP","User",19,5.60836772219685e-17,1.23743025422551e-12,"GBP1;HERC5;IFI35;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;IRF9;MX1;MX2;OAS1;OAS2;STAT1;STAT2;UBE2L6;XAF1"
"greenyellow","negative regulation of viral genome replication (GO:0045071)__GO_BP","User",9,3.7487005509979e-14,8.27113289572177e-10,"BST2;EIF2AK2;IFI16;IFIT1;IFITM1;IFITM3;MX1;OAS1;PARP10"
"greenyellow","negative regulation of viral process (GO:0048525)__GO_BP","User",10,5.41394185370594e-14,1.19453213060168e-09,"BST2;EIF2AK2;IFI16;IFIT1;IFITM1;IFITM3;MX1;OAS1;PARP10;TRIM21"
"greenyellow","regulation of viral genome replication (GO:0045069)__GO_BP","User",9,3.86096332091095e-13,8.51882947125793e-09,"BST2;EIF2AK2;IFI16;IFIT1;IFITM1;IFITM3;MX1;OAS1;PARP10"
"greenyellow","negative regulation of multi-organism process (GO:0043901)__GO_BP","User",10,1.4362972489636e-11,3.16904625011329e-07,"BST2;EIF2AK2;IFI16;IFIT1;IFITM1;IFITM3;MX1;OAS1;PARP10;TRIM21"
"greenyellow","regulation of viral process (GO:0050792)__GO_BP","User",10,5.31678155752104e-11,1.17309468285144e-06,"BST2;EIF2AK2;IFI16;IFIT1;IFITM1;IFITM3;MX1;OAS1;PARP10;TRIM21"
"greenyellow","regulation of symbiosis, encompassing mutualism through parasitism (GO:0043903)__GO_BP","User",10,1.43325719758106e-10,3.16233868074284e-06,"BST2;EIF2AK2;IFI16;IFIT1;IFITM1;IFITM3;MX1;OAS1;PARP10;TRIM21"
"greenyellow","response to interferon-gamma (GO:0034341)__GO_BP","User",9,5.50312497977732e-10,1.21420949553807e-05,"BST2;GBP1;IFITM1;IFITM3;IRF7;IRF9;OAS1;OAS2;STAT1"
"greenyellow","Herpes simplex infection_Homo sapiens_hsa05168__KEGG_2016","User",10,6.95816896022407e-10,1.53525039938384e-05,"EIF2AK2;IFIH1;IFIT1;IRF7;IRF9;OAS1;OAS2;STAT1;STAT2;TAP1"
"greenyellow","Measles_Homo sapiens_hsa05162__KEGG_2016","User",9,1.71654995688728e-09,3.78739582487609e-05,"EIF2AK2;IFIH1;IRF7;IRF9;MX1;OAS1;OAS2;STAT1;STAT2"
"greenyellow","regulation of multi-organism process (GO:0043900)__GO_BP","User",11,1.85032207295447e-09,4.08255062176673e-05,"BST2;EIF2AK2;HERC5;IFI16;IFIT1;IFITM1;IFITM3;MX1;OAS1;PARP10;TRIM21"
"greenyellow","Hepatitis C_Homo sapiens_hsa05160__KEGG_2016","User",8,7.82874275385341e-09,0.000172733380121022,"EIF2AK2;IFIT1;IRF7;IRF9;OAS1;OAS2;STAT1;STAT2"
"magenta","posttranscriptional regulation of gene expression (GO:0010608)__GO_BP","User",7,0.00710198269629374,1,"AHSP;EIF1B;EIF2AK1;FBXO7;IGF2BP2;RBM38;SNCA"
"magenta","negative regulation of cell cycle (GO:0045786)__GO_BP","User",6,0.00839251961887788,1,"BCL2L1;FBXO7;FOXO4;PSMF1;RBM38;STRADB"
"pink","male gamete generation (GO:0048232)__GO_BP","User",6,0.00878066380970215,1,"BIRC3;CATSPER2;DMC1;MCM8;SSTR2;TDRD1"
"pink","Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060__KEGG_2016","User",6,0.0096796410657761,1,"CSF2RA;IL10;IL18;LEP;TNFSF14;TNFSF15"
"pink","gamete generation (GO:0007276)__GO_BP","User",6,0.015176670254163,1,"BIRC3;CATSPER2;DMC1;MCM8;SSTR2;TDRD1"
"pink","multicellular organismal reproductive process (GO:0048609)__GO_BP","User",7,0.027601370194411,1,"BIRC3;CATSPER2;DMC1;LEP;MCM8;SSTR2;TDRD1"
"pink","intracellular (GO:0005622)__GO_CC","User",10,0.0446379195307651,1,"ARL16;ATG10;ZNF223;ZNF430;ZNF486;ZNF577;ZNF669;ZNF682;ZNF69;ZNF738"
"purple","nucleolus (GO:0005730)__GO_CC","User",10,0.0217862226901319,1,"ANXA11;BBX;CEP350;CYLD;DYRK2;FBXW7;GNL3L;NOP56;TROVE2;ZNF641"
"tan","Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650__KEGG_2016","User",6,2.60975751463409e-06,0.0575816898028866,"CD247;GZMB;HCST;KLRD1;PRF1;ZAP70"
"turquoise","actin filament-based process (GO:0030029)__GO_BP","User",38,2.0040775104885e-10,4.42179661914184e-06,"ABR;ACTG1;ADD1;ARHGDIB;CALR;CAP1;CAPZB;CFL1;CFLAR;CNN2;CORO1A;CORO7;DOCK2;ELMO1;FGD3;FSCN1;IQSEC1;MYH9;MYO9B;NCKAP1L;NISCH;PACSIN2;PARVG;PDLIM7;PFN1;RAC1;RAC2;RHOA;SDCBP;SHC1;SLC9A3R1;SRF;TLN1;TPM3;TRIOBP;VASP;VIM;WIPF1"
"turquoise","hemostasis (GO:0007599)__GO_BP","User",57,5.38775119138536e-10,1.18875342286727e-05,"ACTB;ACTN1;AKT1;ANXA5;AP3B1;APBB1IP;ARRB2;ATP2A3;ATP2B4;BRPF3;CAP1;CAPZB;CFL1;CSK;DAGLB;DGKD;DOK2;EHD1;F11R;F13A1;FYN;GLG1;GNA15;GNAS;GNB1;GP9;GPI;H3F3A;HMG20B;HPS6;INPP5D;IRF1;ITGAL;ITGB2;ITPK1;LYN;MAPK1;NBEAL2;PFN1;PRCP;PSAP;PTPN6;RAC1;RAC2;RASGRP2;RHOA;SELL;SH2B3;SHC1;SYK;TIMP1;TLN1;TUBA4A;VAV1;VCL;WDR1;YWHAZ"
"turquoise","blood coagulation (GO:0007596)__GO_BP","User",56,6.75183856334327e-10,1.48972566061606e-05,"ACTB;ACTN1;AKT1;ANXA5;AP3B1;APBB1IP;ARRB2;ATP2A3;ATP2B4;BRPF3;CAP1;CAPZB;CFL1;CSK;DAGLB;DGKD;DOK2;EHD1;F11R;F13A1;FYN;GLG1;GNA15;GNAS;GNB1;GP9;H3F3A;HMG20B;HPS6;INPP5D;IRF1;ITGAL;ITGB2;ITPK1;LYN;MAPK1;NBEAL2;PFN1;PRCP;PSAP;PTPN6;RAC1;RAC2;RASGRP2;RHOA;SELL;SH2B3;SHC1;SYK;TIMP1;TLN1;TUBA4A;VAV1;VCL;WDR1;YWHAZ"
"turquoise","coagulation (GO:0050817)__GO_BP","User",56,6.75183856334327e-10,1.48972566061606e-05,"ACTB;ACTN1;AKT1;ANXA5;AP3B1;APBB1IP;ARRB2;ATP2A3;ATP2B4;BRPF3;CAP1;CAPZB;CFL1;CSK;DAGLB;DGKD;DOK2;EHD1;F11R;F13A1;FYN;GLG1;GNA15;GNAS;GNB1;GP9;H3F3A;HMG20B;HPS6;INPP5D;IRF1;ITGAL;ITGB2;ITPK1;LYN;MAPK1;NBEAL2;PFN1;PRCP;PSAP;PTPN6;RAC1;RAC2;RASGRP2;RHOA;SELL;SH2B3;SHC1;SYK;TIMP1;TLN1;TUBA4A;VAV1;VCL;WDR1;YWHAZ"
"turquoise","actin cytoskeleton organization (GO:0030036)__GO_BP","User",34,2.03963799101659e-09,4.50025726337901e-05,"ABR;ACTG1;ADD1;ARHGDIB;CALR;CAP1;CAPZB;CFL1;CFLAR;CNN2;CORO1A;CORO7;DOCK2;ELMO1;FGD3;FSCN1;IQSEC1;MYH9;NCKAP1L;NISCH;PACSIN2;PARVG;PDLIM7;PFN1;RAC1;RAC2;RHOA;SDCBP;SHC1;SLC9A3R1;SRF;TLN1;TRIOBP;VASP"
"turquoise","actin binding (GO:0003779)__GO_MF","User",40,6.88039138232141e-09,0.00015180895545954,"ACTN1;ADD1;ARPC1B;ARPC4;CAP1;CAPZB;CFL1;CNN2;CORO1A;CORO7;COTL1;CTNNA1;DBNL;DIAPH1;EMD;FSCN1;FXYD5;HCLS1;LSP1;MAEA;MARCKSL1;MSN;MYH9;MYO1G;MYO9B;PARVG;PFN1;PSTPIP1;RCSD1;SNTB2;TLN1;TPM3;TRIOBP;TWF2;VASP;VCL;VPS16;WDR1;WIPF1;YWHAH"
